a,e,inc_rad
3.263016750482592761e+04,2.410848677012683572e-01,9.530069494731772117e-01
2.312768645458703395e+04,9.935434105031213381e-01,1.212449019322615396e+00
4.433821517742157084e+03,9.952941359748533889e-01,1.189355292815394538e+00
2.124120772982679773e+04,9.182838362564456069e-01,2.113005200917973392e-01
2.369097795714896711e+04,9.895892062683897539e-01,2.655316423932750358e-01
5.251945058833037365e+03,8.059703895980436794e-01,1.009616115103851852e+00
3.811593534320771596e+03,9.806773810888390619e-01,1.150360690390939578e+00
5.424424012960071195e+03,4.747545299352254888e-01,1.377389580750249642e+00
1.189654999451255026e+04,9.968449593625878791e-01,1.221529422317779584e-01
3.039290324868722109e+03,9.617124248335006120e-01,3.389218855959134219e-02
3.158688928924789707e+03,5.056885430579222129e-01,7.571884297521538354e-01
1.370983728776924545e+04,9.975464773232811666e-01,3.881750178104295679e-01
2.905102125528449687e+04,7.652373317637169992e-01,1.678171813775688748e-01
4.528617601906874370e+03,7.502765519697102148e-01,1.001354560018157480e+00
8.525311525634448117e+03,9.981886665348569387e-01,1.826449496851027532e-01
1.467595403820124011e+04,9.933868497647748708e-01,8.761090332693427518e-01
1.782975702757486579e+04,9.988053935441908449e-01,2.320308845499556571e-01
3.254514187720453720e+03,8.865534336220000089e-01,9.074738377328650518e-01
5.677696633966883383e+03,9.335659900986021942e-01,1.054065626844727266e+00
2.129971523672413969e+04,9.885692966299185480e-01,9.576552957525810150e-01
4.443988276482222318e+03,9.965645397118269022e-01,9.055238790877899735e-01
7.739498554604066157e+03,9.853431546213955450e-01,9.842626799644351721e-01
8.613095775792628046e+03,9.520896859139910129e-01,1.227158534641912491e+00
1.572711294381365587e+04,9.227380641345851453e-01,9.760626197378965418e-01
3.297516573584727666e+03,9.423890499257091546e-01,1.325631846621487364e+00
1.477343824841209971e+04,7.774639666809135541e-01,1.034894899994651396e-01
3.139907301690178429e+03,1.618534339340012007e-01,2.052331432727928506e-01
4.654692861544411244e+03,9.659389914182926473e-01,1.311350187531066469e+00
5.123347929970130281e+03,9.714687682832308102e-01,1.124669485519447454e+00
3.562025783333678191e+03,9.814680438162249887e-01,6.536695937724601446e-01
1.272806275855556851e+04,9.923013551552998246e-01,1.408407979844111590e+00
5.244345546303007723e+03,9.935810582422499593e-01,7.936037842454531921e-01
1.441496075675539942e+04,7.824273457904600271e-01,1.118660717891926781e+00
2.699922305284948379e+04,9.812377677457581049e-01,3.109810696793719464e-01
3.906163982741976724e+03,9.739394254540630902e-01,8.796637219543115283e-01
1.498883100361917786e+04,9.847174403059957282e-01,8.061115437769232894e-01
1.858055225659797361e+04,9.502833506809238440e-01,1.511222318074940674e+00
9.940262507199373431e+03,9.985204850601030468e-01,9.272949143913741255e-01
1.283447843786823796e+04,9.819349181214118705e-01,8.462421028635432885e-01
9.273682317053755469e+03,7.541784713419985575e-01,1.139910326255505923e+00
1.438624280209948301e+04,6.548490599700289572e-01,1.178473860653048044e+00
2.558178416827943875e+04,4.837631482371996805e-01,1.559443819153186528e+00
2.987103764559938099e+03,9.910627610146056643e-01,8.370743925572036170e-01
2.308215725923408536e+04,9.909747234644521452e-01,1.252765743133009924e+00
7.387494382167358708e+03,9.936582868412622283e-01,1.508880496281205019e+00
7.342806766063813484e+03,6.672148620094093818e-01,1.229840541313045099e+00
5.074528380071899846e+03,9.681152286297387555e-01,3.938677969411204238e-02
5.434102038213090054e+03,9.867394932586418532e-01,2.610047139031399020e-04
8.886619338496731871e+03,9.949509746016792500e-01,9.094081186953463236e-01
1.834813352318167017e+04,7.887511544183506418e-01,7.987785027917774228e-01
2.725317979240001296e+04,8.887378189959420638e-01,1.534088304165333927e+00
5.990425364985950182e+03,9.860800941297963584e-01,1.836664798118639863e-01
1.954751944388674019e+04,9.059323722999693684e-01,1.112209769804525239e+00
1.494942363938747076e+04,9.987755730042200408e-01,1.121797040995263783e+00
4.187934651706578734e+03,9.973650165507625953e-01,1.188794288693058476e+00
4.593980427020139359e+03,3.164106012367974285e-01,1.273307403818608963e+00
2.758873790631372685e+03,1.447445033155972949e-01,1.023058336450257677e+00
2.452535381902425797e+04,9.891679648672735414e-01,3.669070501799591155e-01
1.380204009465399758e+04,9.778900307182847307e-01,1.268498139538117631e+00
4.795133417790610110e+03,7.227612118983202105e-01,2.409766374979450398e-01
4.790502022671553277e+03,5.386504741876978475e-01,8.215033749596318824e-01
2.930788528497295374e+03,9.325169864805650244e-01,1.248404553703993600e-02
1.494232953947403803e+04,9.744446910962420993e-01,1.387465159048769880e+00
9.586326886066794032e+03,8.539319763848854938e-01,1.450359133752387120e+00
2.375505084465627806e+04,9.979922186592012912e-01,6.662338211689561307e-01
2.739733015517467720e+03,9.906928452768736237e-01,1.039397683600521205e+00
1.114145223134084154e+04,9.983712805191685691e-01,3.320659583714754420e-02
1.262822150201636214e+04,9.946567285483033372e-01,8.467883149910933049e-01
2.427308542586461044e+04,9.979818968884424102e-01,1.584691171446492575e-01
7.293977885052183410e+03,9.841651193534022291e-01,1.262177722542940639e-01
1.235449979259541215e+04,9.420768092889161283e-01,7.903223605908501481e-01
7.888551935601532932e+03,9.584511990642806678e-01,1.544492433836617273e+00
1.431503478598696711e+04,7.009214991971205455e-01,1.240567310447343363e+00
9.295204946149686293e+03,9.688346319272260754e-01,5.262040195280991428e-01
8.378629879231839368e+03,9.978550081139897499e-01,1.310234132000208884e+00
1.560730262425035653e+04,9.774838024316759855e-01,6.687208707181605538e-01
3.198248973428552745e+03,9.361139102452400440e-01,4.562955205615437104e-01
2.854445514310390536e+03,9.610805524597445526e-01,1.158052928986289976e+00
2.340550250022547334e+04,9.959113989110501830e-01,3.601682059623941279e-01
2.724067032222991475e+04,9.985916241916016345e-01,6.477090325121704906e-01
4.356127166642675547e+03,9.721311456568698661e-01,1.472571154154639905e-01
4.026654211935320291e+03,9.802656474862544433e-01,2.203665268083992435e-01
3.384108896492481563e+03,9.913225548340937054e-01,1.197626297251238592e+00
5.267855065338697386e+03,7.277740634441636214e-01,2.851412501414480882e-01
6.746018155324513828e+03,9.671988806901843372e-01,4.608069765910764448e-01
1.444322646643299231e+04,5.447165066148103030e-01,5.352205009900705690e-01
5.102982249293163477e+03,9.863751560585781730e-01,3.284746415121095331e-01
4.393048717585184932e+03,9.838120248839616888e-01,2.380869816471321843e-02
8.508362315161100923e+03,9.752590812605139714e-01,1.530492209700382800e+00
6.083148827101699680e+03,9.973996595800778131e-01,5.493414505795793379e-02
3.066720348951513370e+04,9.105928396836762140e-01,7.061818670760141581e-01
7.640811238859762852e+03,9.945873673347831456e-01,1.574533504674588136e-01
2.342703650915806793e+04,8.467099652388734299e-01,5.513494484563540299e-01
3.363501393470982293e+03,9.600878727784580846e-01,2.253068689092768695e-01
1.612236206825790396e+04,9.812032813842175294e-01,1.551028199867614532e+00
1.296863126421922607e+04,9.906399732059125718e-01,5.978387700730367627e-01
1.911110645666209894e+04,6.661829132252582442e-01,4.714443001636248187e-01
8.746852945005275615e+03,9.761559676786627504e-01,1.517829599094374871e+00
2.718271373206634598e+04,9.488376513307462679e-01,1.105382629211609791e+00
5.441271874664563256e+03,9.958712632733222048e-01,1.161967711077633636e+00
6.303179426337397672e+03,9.954170349010542651e-01,1.016313899653624508e+00
9.953619780720455310e+03,6.891506593207377129e-01,1.814561957355158017e-01
6.910313006147689521e+03,3.731929961933247997e-01,6.429498107896746140e-01
9.690672009128105856e+03,6.574316873961985053e-01,1.399643718525303893e+00
4.878574132233578894e+03,9.861613346697518656e-01,2.167858583315298571e-01
1.334808175081302215e+04,9.989615565857383750e-01,2.982765948055099425e-01
2.677770819289570500e+04,7.136755656356628119e-01,4.303959407989582653e-01
2.387842061384054978e+04,9.938630434585353779e-01,4.743793488324932195e-01
1.565016863620288314e+04,9.939860233999401329e-01,1.059693747481668114e+00
1.658914662341803705e+04,9.479573035894874877e-01,1.485623902850105482e+00
2.458436846834631433e+04,9.718187752871383367e-01,1.343781207191380611e+00
1.122395248153748435e+04,9.234069525727384153e-01,1.255535543929425235e-01
1.781842624722571418e+04,9.825082108625297073e-01,6.034106860648219550e-01
2.654573227745274835e+03,9.828110800059628449e-01,1.017873119336412557e+00
1.106456766755866010e+04,9.912013917564720389e-01,7.453803471004034620e-01
8.793089422826564260e+03,1.929540763492980648e-01,1.514743451252727136e+00
1.352035252264815972e+04,5.642459344353596418e-01,9.921388075189350175e-01
1.014442556981490816e+04,2.189950148511350392e-01,2.148516997310760679e-01
2.201127499915263979e+04,9.918832040275211703e-01,4.365652963937556308e-01
2.572455304264434290e+03,6.795081935060021117e-01,1.880998951514263329e-01
8.522495813427485700e+03,9.934359888135849692e-01,1.964481180895565893e-01
1.252492023332327335e+04,9.309990210495876495e-01,9.644826212858229608e-01
6.810216885515365902e+03,1.251147194673135621e-01,4.878372476701530180e-01
6.564714482241124642e+03,8.163414415583789552e-01,6.375804598786406485e-01
3.308939972532191860e+03,9.015895497279114990e-01,2.312857372446104065e-01
2.666744609588217827e+03,9.954574079948104171e-01,7.336481358852977586e-01
2.593199120571345247e+03,8.958751327849873158e-01,2.420231477990113234e-01
1.585431807607531300e+04,6.920755041804784735e-01,8.859603819703801841e-01
2.797323236406128672e+03,7.304941480960460698e-01,2.260365251144372256e-01
1.415154873562406829e+04,9.986681333439352271e-01,2.676269878637882460e-01
2.654202309831161256e+04,4.514949270285162353e-02,1.266507432791106114e+00
4.176733304034879438e+03,7.721617888143008646e-01,9.978962147753409062e-02
1.841863566238648127e+04,9.747592309787066478e-01,9.060381616953249173e-01
3.319502369379707034e+03,8.664185068954878277e-01,1.458744112901692480e+00
1.298262248843164525e+04,5.110579118948139765e-01,1.904914398365643580e-01
7.901900027484934071e+03,9.975981836221587962e-01,3.112632432340543542e-01
3.034648984882713557e+04,8.101206865622982978e-01,1.086729726431171272e+00
2.970024717251702532e+04,9.796711350426910991e-01,6.482190072162957728e-02
1.974901471662323456e+04,9.964166157342556618e-01,1.276847628033618731e+00
4.220577062866026608e+03,8.878728475302134493e-01,7.975597745205512679e-01
4.969186290615002690e+03,8.148679398761825565e-01,1.319825147319864111e+00
6.136932135232162182e+03,9.621085147936119242e-01,8.733103011409558414e-02
7.657975824277988067e+03,9.969628500403329152e-01,8.845387902077226361e-01
2.321955658814360868e+04,9.959816306519835294e-01,8.187123104183127165e-01
8.870458533492712377e+03,2.925374357600336594e-01,4.732623868112277865e-01
9.814431407124280668e+03,9.789478449289770179e-01,9.047382915209807308e-01
9.418036712905073728e+03,9.928729005476357727e-01,7.615231643167246212e-01
9.152170881337351602e+03,9.031427151735466063e-01,9.006127966132628782e-01
2.366130642783485018e+04,9.854613033065900973e-01,9.413302334378349512e-01
9.185122939363041951e+03,6.272098522288538369e-01,4.954990054437721780e-01
6.265149453731356516e+03,9.872268396559973347e-01,9.515348923266406800e-01
4.642384127003913818e+03,2.008441872430217767e-01,4.225904769347550993e-01
5.387505966680005258e+03,8.706515222293313983e-01,2.015129762500010302e-01
1.470301807695238131e+04,9.989306304236261758e-01,3.844929212322422685e-01
1.318541722750818553e+04,9.470640615552445851e-01,3.982042821958874934e-01
3.166787322729633524e+04,9.845949060263424757e-01,1.046104433296235037e+00
5.213399860007206371e+03,7.624405970392200693e-01,1.034746308981258966e+00
2.238114969243380256e+04,9.462381398756236628e-01,6.387568157542694580e-02
1.650730551363899940e+04,9.971776221931812900e-01,1.127747916894243474e+00
6.739063812560448241e+03,9.953991026316779678e-01,6.514498516819077212e-01
2.702477712382060054e+04,9.783991529999859216e-01,7.663155618637623734e-01
1.317991442011080289e+04,8.530530838846598352e-01,8.019514231005876459e-01
2.379007706600402162e+04,9.973168251859476641e-01,5.446990850311901333e-01
5.826687275536903144e+03,8.834837363598193605e-01,1.163759094389874127e+00
7.012617522874627866e+03,9.933511247868809235e-01,1.159053729714726977e+00
1.005583499947813652e+04,9.950288545550091124e-01,4.900278541107407348e-01
1.693242783894890090e+04,9.675316567488452257e-01,8.200440391593651901e-01
1.140622506601924215e+04,5.553406486388661190e-01,1.420658468083405124e+00
1.682943252834566374e+04,9.758608414868047420e-01,1.947165675796186102e-01
3.457683073470192994e+03,9.389220375452023148e-01,1.289319208396189964e+00
2.180978088954269697e+04,9.978508814973839902e-01,6.734943613018860020e-01
1.208051519099630968e+04,1.756661837168906892e-01,1.565698901816400479e+00
1.597318962864741843e+04,9.796864062377603766e-01,1.259866062782989626e+00
2.492408641392254867e+04,8.615840896725530662e-01,1.224714662465534287e+00
4.899180099131215684e+03,9.911553642098712702e-01,1.285218098938887721e+00
4.221837416047257648e+03,9.224015308388461287e-01,1.461424289194932502e+00
4.503683383765475810e+03,9.743542464543960557e-01,6.659932325400669262e-02
3.669343707479234126e+03,7.597229580821103223e-01,8.171857149819765631e-01
2.332598927977606218e+04,6.216736121344155208e-01,1.286173530312513691e+00
5.670977535203698608e+03,8.487336153433904240e-01,8.718225530781427146e-01
3.316658234688570246e+03,9.968866519925572156e-01,1.030881457035038196e+00
3.491849448506139652e+03,9.767620586895481294e-01,2.912869775203540956e-01
4.138941995313113694e+03,9.624775742191646888e-01,1.392084199344437279e+00
9.215981598280064645e+03,7.243335675139133123e-01,1.360981585802905958e+00
4.480190282433288303e+03,9.875836648369962223e-01,7.813000679420212258e-01
4.498209944437689956e+03,2.368401534618247428e-01,9.622818899167541185e-01
1.277787321447045906e+04,9.630980424265582762e-01,9.244525148017983529e-01
9.110871661816934648e+03,9.982941077071902924e-01,2.649477955994467351e-02
1.176474718762054545e+04,9.941607710006803433e-01,1.601644157914546007e-01
3.024297009426344448e+04,9.915634351731146268e-01,1.383485046812097941e-01
2.447718330176455493e+04,9.234723116438010582e-01,1.510693661072299410e+00
4.600618726731016977e+03,9.897082847961743424e-01,6.333692061327396150e-01
4.933558984025635255e+03,5.476559555792630540e-01,1.439834819887109374e+00
2.010987139299264891e+04,9.943280193788005539e-01,1.228930115009954083e+00
2.629722151471778852e+04,9.792474568736947438e-01,1.074264960687743908e+00
3.276272021415627387e+04,9.793984385004839144e-01,3.280412819890581311e-01
1.411357694851920132e+04,9.968760394093363342e-01,1.527286597520873146e+00
5.995749054356133456e+03,9.193688736094912661e-01,8.592988557029666019e-01
6.629552504203591525e+03,9.969509010061212706e-01,1.072358601792070855e-03
5.039282869395041416e+03,7.079439451396085659e-01,3.954119274584466659e-01
6.959660311353086399e+03,9.711357979078726332e-01,6.348463399790297279e-01
1.580422020093041283e+04,9.987719111944299843e-01,5.388724720983212313e-01
8.222563270359247326e+03,9.646532935888134652e-01,5.420136576352898583e-01
2.775808293361201868e+04,9.218424586088341810e-01,1.059299107356413305e+00
1.892305425892454514e+04,9.986601934176779771e-01,1.242270972954079067e+00
1.968775439591377653e+04,7.670975162213667931e-01,3.199581322769576852e-01
5.160335579117757334e+03,6.879163380625318291e-01,1.128650192700383581e+00
4.366439657267409530e+03,9.972890589394969307e-01,8.490599046441912878e-02
2.262989434776885901e+04,6.343550461090278203e-01,7.333468334749246309e-02
4.551806763091146422e+03,5.782280693972166041e-01,2.824882385906416493e-01
2.967579562611054826e+03,9.905479711367977114e-01,1.023821722233602349e+00
1.246364696064389318e+04,9.989006047931505705e-01,6.094780643314047230e-01
1.588429178141950979e+04,9.865925243559049429e-01,1.148062803577182933e+00
2.155970754064412540e+04,8.939488609741201852e-01,4.460919934651056962e-01
3.290275492362354726e+03,9.608933469141157646e-01,1.293751854336673279e+00
2.276014801304252251e+04,9.985498153222214235e-01,1.037563927421932153e+00
1.944123456034286937e+04,9.790763479268844716e-01,1.233093220228522302e+00
1.327106820558478103e+04,9.851857815986178046e-01,1.424481224304349869e+00
1.800296747409197997e+04,5.518715571203365311e-01,3.149973292606491615e-01
1.763976613555695440e+04,9.487045782355192358e-01,3.826590597692586804e-01
5.164018320015559766e+03,6.404443783774078636e-01,9.162896971490327447e-01
1.761896573388144679e+04,9.932019602796839930e-01,1.231092540695391646e+00
4.701022537121667483e+03,2.164189930047762944e-01,6.084234379091943978e-01
3.190637098431606864e+04,4.248766085018171879e-01,2.628607823899739571e-01
1.447504653517370207e+04,9.746909735632157679e-01,1.541707556179057297e-02
5.222114145197695507e+03,6.639131516875897976e-01,7.911367162802415698e-02
1.336100908753171643e+04,9.974335626909780483e-01,2.716583646977496214e-01
1.900039380570183494e+04,9.977469463351563705e-01,1.318244450997440032e+00
2.301194489443073689e+04,9.931210246309563061e-01,4.482314384412195429e-01
1.110970316976815047e+04,9.862386628028461111e-01,3.203115430000960662e-02
3.248613303540979359e+03,9.840235644900735545e-01,5.854857121861336555e-01
1.279861840141032189e+04,2.240453313444654704e-01,1.766354556190533054e-01
4.895129335621293649e+03,9.967357676260827359e-01,1.069503492388199639e+00
5.187420134103165765e+03,9.629080048104290412e-01,1.157196506391632962e+00
1.383860407475234388e+04,9.963250118105719810e-01,4.071232533047828284e-01
2.782712581472326747e+03,9.951584799202238818e-01,1.348183240487897727e+00
4.676539470969180002e+03,9.856267904519261380e-01,9.068017760391698934e-01
1.949831640549641452e+04,9.967111402301024325e-01,8.496313624817377619e-01
4.165218273152525398e+03,9.872594181235276878e-01,1.153656712609932189e+00
9.792891161448507773e+03,8.564638888045944531e-01,1.439444718422845382e+00
2.217645736325637336e+04,8.722982903326194082e-01,1.276004931385288810e+00
6.345834044967086811e+03,7.558810329749710011e-01,1.179144134169873182e+00
3.427660389268145991e+03,8.348575628439094398e-01,1.195550426601863059e+00
7.915955322811822953e+03,9.907708732612172664e-01,1.489815767824153703e+00
3.694054998001502554e+03,9.718896594676271761e-01,1.243761275714177161e+00
1.051124877080261467e+04,9.827240746700216523e-01,2.393876182480708659e-01
2.480551949052576674e+04,8.813545621920522155e-01,2.664168745897522728e-01
8.340933228325151504e+03,8.041577455394539609e-01,1.378633688374376831e+00
2.100222293706593337e+04,3.980900014022474842e-01,7.922788863302475670e-01
3.831998788493234315e+03,9.140013516199225752e-01,5.822371532276207073e-01
3.235530252570894299e+04,9.142751209794710565e-01,9.994152484157297067e-01
2.610453365035805291e+03,8.686375471175079577e-01,6.641835344851612123e-03
2.960223166312334342e+03,9.958384071483610267e-01,1.497300992615170578e+00
3.636768127430528693e+03,5.262568379827835541e-01,1.117668851990620160e+00
2.792780739550714134e+04,9.261864974707219034e-01,1.429738263421364675e+00
3.045859467085485085e+04,9.619807060619712802e-01,8.704309965736711785e-02
8.031549025506357793e+03,8.770219617356000974e-01,4.334123674294095285e-01
1.064535308152968719e+04,9.461145599318061539e-01,9.442383623756467337e-01
1.030984363111137827e+04,8.829064618228695815e-01,2.291381001528693395e-01
5.815240147277743745e+03,9.644853889919233758e-01,5.339761424106742593e-01
3.828684660742199867e+03,9.941587358578228839e-01,5.397474225129406111e-01
2.423804350798284941e+04,4.964061310269661798e-01,5.639455631826744142e-01
6.718980836501444173e+03,9.795166646044872749e-01,1.356082229077320456e+00
1.411064925512804257e+04,9.961236986748228661e-01,1.066276579741506136e+00
1.486677320241708549e+04,9.989897280189362627e-01,5.572929364221838044e-01
1.187446297278014208e+04,9.988715926037754489e-01,3.124311941421070160e-01
3.896968532375754421e+03,9.922103798194781277e-01,1.070425115501183744e-01
2.048020297182586364e+04,9.974675781319246592e-01,7.332012226655842957e-01
2.540341351381740242e+04,9.670620819192092821e-01,6.581136699835125892e-02
3.012692973617619373e+03,9.051062473687589982e-01,1.447047580313919779e+00
7.866734348966488142e+03,9.970834592632193960e-01,9.771560232103470023e-01
1.034313547038839351e+04,9.977220797881201086e-01,1.146618290990456757e+00
5.448151280276898433e+03,5.999504600842108237e-01,1.020436879260159024e+00
1.142400010186165673e+04,9.976748382968936291e-01,1.187467329693421503e+00
1.070111953202831319e+04,9.893113762847686177e-01,3.027627111030923857e-01
1.413168586973153651e+04,9.885083974865762624e-01,4.201738771660541438e-01
4.006692851211153538e+03,9.767114470689575167e-01,1.143811986032814643e+00
6.276028976483994484e+03,9.968690646660719468e-01,8.340292700138924875e-01
3.758089503737675386e+03,9.947706905511976005e-01,2.384342820701559063e-01
6.947055863804802357e+03,9.239114964952621634e-01,1.751081747754337781e-02
1.460691394743497949e+04,8.777193683644377575e-01,6.963498398785348265e-01
3.656395417935938440e+03,9.882692522596607798e-01,5.404843748179574137e-01
6.023717558591585657e+03,6.071305534211023369e-01,2.781333899278002481e-02
1.454733504998852732e+04,9.766408690336252363e-01,1.486370677085464997e+00
2.205290075903183606e+04,9.760250366441242109e-01,1.371671653780801359e+00
3.703404929736623671e+03,9.962088233671585469e-01,2.271823582885282578e-01
2.734790340864224345e+04,9.942776121569077974e-01,5.644349829023579540e-02
7.555387109075284570e+03,8.551039480053586050e-01,4.390248016018375443e-01
4.019433445971626497e+03,9.096790845096053291e-01,8.094730018735646349e-01
4.256214669509003215e+03,9.906876541036917505e-01,1.973181706753658338e-01
1.422890483636941281e+04,9.561476988556787404e-01,2.376618679193633343e-01
4.514168053557546955e+03,9.056580841261503423e-01,2.539512666289281406e-01
6.396865242791823221e+03,9.912219736846989981e-01,1.544937535320490829e+00
1.436572032843464694e+04,9.911174048156426997e-01,1.112071072439333230e+00
2.946856784524063187e+04,9.005329531259984588e-01,9.345863100012701263e-01
2.518670822700340068e+04,9.694772516582538247e-01,9.594590174578967456e-01
2.003688492130864688e+04,9.979360837978518139e-01,1.058668712879185181e+00
7.464965653950560409e+03,4.694862248562562401e-01,1.337417854433557762e+00
1.150425632984853291e+04,9.464946640823410640e-01,1.372957798616901259e+00
9.989090900944294845e+03,6.809217801188540697e-01,4.306024227701443774e-01
1.469511667391841729e+04,8.785888256674445618e-01,1.008537472011979741e+00
8.073836441449834638e+03,9.967924522503285312e-01,1.388628421762297283e+00
2.615043838920693088e+04,9.943413691408818922e-01,1.014736486968591311e+00
1.621363540362077401e+04,9.270129217936433630e-01,2.045422119204530487e-01
1.042363436035666382e+04,9.394677452312828470e-01,1.570406982394855211e+00
1.530112272362787007e+04,9.961055660489478436e-01,1.505621731894437876e-01
1.778154169492463552e+04,8.343128005656459401e-01,1.325876402199124948e+00
1.225767674488422199e+04,9.910265719795876560e-01,7.161863073057150864e-01
9.223153136742550487e+03,9.702147710974949879e-01,7.325177468364464373e-01
1.520356369793005979e+04,9.969270937780091435e-01,1.520047874370442365e-01
1.039229560299839068e+04,9.916411143808918638e-01,9.610043821896619987e-01
7.643907725721921452e+03,9.946889246942226537e-01,1.255647573011761997e+00
2.605733131283197872e+04,9.655608865189890810e-01,9.902063079369646248e-01
1.713425134469721525e+04,9.792558383895003660e-01,1.008056255935351864e+00
3.892388657828814303e+03,9.828727239145197414e-01,1.406654259221809200e+00
1.114493991453187300e+04,9.980466174086511932e-01,8.262913919147164554e-01
2.671145248561237895e+04,7.520255878267417815e-01,7.980579133453904461e-01
3.231317968183862831e+03,9.899303594371618997e-01,1.952891608476751417e-01
2.598277767389312430e+03,4.541387258861869780e-01,1.701183296196505657e-01
3.788700547264717443e+03,9.621818845948747478e-01,9.300300785551987026e-01
5.786376025203504469e+03,7.431079374146351002e-01,1.278781673241260186e-01
3.070148458019077225e+03,2.221698500738944482e-02,9.668614630123795184e-01
4.523342274564892250e+03,9.973411629527147992e-01,2.850257008180127616e-01
1.810772857030405066e+04,8.548226094974261668e-01,1.537900104387636802e+00
8.944758018919794267e+03,6.849937878787479839e-01,2.140590523985861915e-01
3.306399671620332356e+03,9.567755897951941702e-01,1.028860175929484422e+00
1.148196917400626808e+04,9.871314197533944679e-01,1.305176299719895239e+00
3.130923814066650721e+03,9.427302026641192212e-01,1.370203315712853698e+00
1.104298042996322874e+04,9.988272926247386829e-01,1.478902619811543806e+00
3.484611286503840802e+03,9.082714592035243673e-01,4.653075929977520953e-01
9.673631556255048054e+03,9.612353993599709323e-01,3.073514510804223332e-01
4.305275903605055646e+03,9.972765471722979669e-01,3.610763394713945584e-01
6.003668417761808996e+03,9.704949130182838335e-01,1.381220638946247359e+00
4.714615872335561107e+03,9.658242707458480902e-01,2.997218989818833390e-01
4.209739535574326510e+03,8.086405642821692386e-01,8.573931984750753355e-01
5.419278578369960087e+03,9.981103865603654368e-01,1.525638040698619413e+00
5.613266239085770394e+03,9.839313601626972217e-01,1.417212667717359542e+00
1.212641912622319796e+04,8.657380262219198652e-01,3.521112571363941846e-01
2.883923792940894782e+04,9.660271614260238504e-01,9.337687357584706360e-01
1.715328906918207576e+04,9.947690885158494423e-01,8.935679108904043266e-01
4.509900817502064456e+03,9.716320054564644426e-01,2.623110462461647474e-01
2.235143977294565411e+04,8.928165620713679473e-01,5.081314693444498598e-01
1.609211675760030630e+04,9.376429159389749746e-01,1.098506247306291761e-01
4.653138481805940501e+03,9.724422775776434547e-01,7.676360112950494363e-01
4.195856919892348742e+03,9.948487696219320275e-01,6.188888217293462279e-01
5.839028770067515325e+03,9.572889067763672433e-01,5.566801193503166933e-01
1.325037809528028265e+04,9.952181223892512252e-01,8.520579902490821311e-01
2.123276766558740201e+04,5.477655428809590221e-01,1.143998007259897198e+00
8.611015488803155677e+03,7.784908118347464434e-01,3.176444213899729530e-01
2.523915388752657236e+04,9.098776125752147115e-01,3.004507317688401846e-01
2.442399269174571236e+04,7.979531520921165910e-01,1.158255092437300071e+00
4.289043021640417464e+03,7.325777719488304474e-01,6.457125695509866592e-01
1.641083565065006769e+04,8.650167710003910937e-01,4.037399900366864802e-01
5.678753742821376363e+03,9.961659350523934808e-01,9.290146071821833162e-01
1.274205870659760694e+04,3.920593351827372786e-03,1.391109887632456577e+00
2.919885126524398584e+04,9.622291208321437361e-01,1.037418908319320154e+00
1.517246460826726798e+04,8.577623396079698814e-01,1.181863718328852286e+00
7.303220355146333532e+03,8.248187748940809527e-01,1.298274727285441132e+00
1.206323401456559441e+04,1.514212215206409695e-01,1.332667286339012769e+00
9.666794087910397138e+03,8.513003003870642793e-01,5.553807435753868038e-01
3.251617781640124304e+04,9.963619156287611967e-01,1.458099805882391964e+00
1.666586749479201899e+04,8.929920008553865474e-01,8.762796493764125894e-02
2.725120830809604377e+04,9.915465976358608380e-01,6.072077845097038074e-01
5.384182409238431319e+03,2.907707131808922041e-01,3.966837449543820227e-01
1.491224133468124455e+04,7.680536982824548442e-01,9.660316513164692864e-01
1.363359182377072284e+04,9.960129919153857259e-01,5.361447910041068354e-01
2.942119767640622285e+03,9.884194002256136979e-01,8.480009033343728353e-01
1.671351180170419684e+04,9.979849668181171030e-01,1.789551801978859491e-01
2.983274401741427209e+04,9.868715941482221199e-01,2.328367895734743120e-01
2.114112674667086685e+04,3.898912662936101503e-01,1.655851619632347227e-01
2.064546778778224689e+04,9.952649343371088309e-01,7.035248877452630056e-01
3.038315417922411143e+04,9.771946874377813730e-01,1.435582167024760603e+00
2.699100825106945649e+03,8.816146452046499382e-01,4.702794450187071651e-01
4.356692020154110651e+03,9.976510616832753309e-01,9.779149720086475206e-01
2.330863258713568212e+04,7.507456527310704120e-01,1.347642415726739949e-02
1.160442395504616434e+04,9.200260550051614361e-01,1.567061190513462821e+00
4.451931517142584198e+03,5.790624529456729341e-01,1.514926165541609748e+00
2.845504181474055804e+04,9.560987587475882066e-01,1.195061211930446454e+00
7.428652133826691170e+03,9.847756600049886178e-01,1.302886141760591032e+00
1.178782127643638887e+04,9.651295764342193717e-01,1.021951616631812776e+00
1.939104153892061368e+04,9.751749515469985141e-01,3.082076500708370598e-03
2.827246244819183630e+03,7.231692449425304314e-01,4.852549881736608617e-01
4.746404508928399082e+03,6.450424485488521764e-01,4.599330041340583541e-01
1.327972218093126503e+04,9.910522324039373609e-01,3.372726932539856781e-01
4.877422620350177567e+03,9.933042402124683257e-01,1.253792409112088668e+00
1.149681129098648853e+04,5.176124464517388724e-01,1.222353520759622558e+00
6.902201925170839786e+03,5.122939319693997628e-01,5.434070007488549514e-01
1.575296668613942347e+04,6.932045561567290459e-01,2.631252257513278514e-01
